Year,Month,Day,Hour,Weekday,Hour_x,Hour_y,DOTW_x,DOTW_y,Holi,Temp,Humi,WS,THI,WCT,Cons_1,Holi_1,Cons_7,Holi_7,Cons_avg,Consumption
15,12,1,5,1,0.965925826,0.258819045,0.781831482,0.623489802,0,-0.8,85.3,1.9,32.778524,-0.328431079,825.48,0,723.96,0,760.9885714,734.04
15,12,1,6,1,1,6.12E-17,0.781831482,0.623489802,0,-1,83.8,1.2,32.67698,0.383698616,784.8,0,711,0,774.9771429,776.16
15,12,1,7,1,0.965925826,-0.258819045,0.781831482,0.623489802,0,-1.1,82.6,0.8,32.697686,1.044278694,979.2,0,899.28,0,920.9314286,1051.92
15,12,1,8,1,0.866025404,-0.5,0.781831482,0.623489802,0,-1,83.8,2.3,32.67698,-0.945352932,1028.52,0,965.16,0,1022.605714,1129.32
15,12,1,9,1,0.707106781,-0.707106781,0.781831482,0.623489802,0,0.5,71,2,36.90345,0.948697415,1271.88,0,1286.28,0,1263.445714,1343.16
15,12,1,10,1,0.5,-0.866025404,0.781831482,0.623489802,0,3.4,62.2,2.7,42.253052,3.484982886,1320.12,0,1168.92,0,1260.36,1307.88
15,12,1,11,1,0.258819045,-0.965925826,0.781831482,0.623489802,0,4.7,54.8,2.9,44.820444,4.769022283,1329.84,0,1263.6,0,1303.56,1347.12
15,12,1,12,1,1.22E-16,-1,0.781831482,0.623489802,0,7,47.6,1.6,48.46188,8.204766324,1377.72,0,1199.16,0,1301.348571,1385.28
15,12,1,13,1,-0.258819045,-0.965925826,0.781831482,0.623489802,0,8.7,42.3,1.6,50.941399,9.988009882,1367.28,0,1188.72,0,1335.754286,1280.88
15,12,1,14,1,-0.5,-0.866025404,0.781831482,0.623489802,0,9.6,38.6,3.1,52.224744,10.02184634,1338.84,0,1254.96,0,1314.051429,1330.92
15,12,1,15,1,-0.707106781,-0.707106781,0.781831482,0.623489802,0,9.8,31.1,2.5,52.808022,10.54464205,1220.76,0,1218.6,0,1237.114286,1256.4
15,12,1,16,1,-0.866025404,-0.5,0.781831482,0.623489802,0,10.1,30.8,1.5,53.156292,11.5381373,1229.04,0,1173.6,0,1235.468571,1264.32
15,12,1,17,1,-0.965925826,-0.258819045,0.781831482,0.623489802,0,8.7,33.1,0.8,51.464603,10.88439501,1257.84,0,1182.6,0,1242.771429,1272.96
15,12,1,18,1,-1,-1.84E-16,0.781831482,0.623489802,0,6.8,39.7,1.4,48.803504,8.192643012,1289.52,0,1207.44,0,1252.08,1307.88
15,12,1,19,1,-0.965925826,0.258819045,0.781831482,0.623489802,0,5.7,49.3,2.8,46.649099,5.921140385,1366.2,0,1202.4,0,1279.44,1346.76
15,12,1,20,1,-0.866025404,0.5,0.781831482,0.623489802,0,5,47.8,1.9,45.8807,5.824693361,1300.32,0,1145.16,0,1210.834286,1176.12
15,12,1,21,1,-0.707106781,0.707106781,0.781831482,0.623489802,0,4.6,53.4,2.3,44.821636,5.071972326,1255.32,0,1163.16,0,1198.131429,1258.2
15,12,1,22,1,-0.5,0.866025404,0.781831482,0.623489802,0,4.4,50.4,2,44.852224,5.100264381,1302.48,0,1220.76,0,1193.76,1237.68
15,12,1,23,1,-0.258819045,0.965925826,0.781831482,0.623489802,0,4.2,52.3,1.4,44.397734,5.48882285,1082.88,0,973.08,0,1039.474286,976.32
15,12,2,0,2,0,1,0.974927912,-0.222520934,0,4.9,51.9,2.1,45.364969,5.549970995,1045.44,0,1026.72,0,1022.657143,1023.48
15,12,2,1,2,0.258819045,0.965925826,0.974927912,-0.222520934,0,4.9,53.9,2.5,45.175989,5.249669416,1000.08,0,924.84,0,980.3828571,1008.36
15,12,2,2,2,0.5,0.866025404,0.974927912,-0.222520934,0,5,57,2.6,45.0205,5.28930439,927.36,0,901.44,0,919.2857143,930.24
15,12,2,3,2,0.707106781,0.707106781,0.974927912,-0.222520934,0,5.3,55.7,3,45.550479,5.364231915,869.04,0,766.8,0,827.8457143,827.64
15,12,2,4,2,0.866025404,0.5,0.974927912,-0.222520934,0,5.6,56.3,2,45.906372,6.377669601,838.08,0,718.92,0,791.6914286,745.92
15,12,2,5,2,0.965925826,0.258819045,0.974927912,-0.222520934,0,5.9,59.6,2,46.037436,6.697020907,734.04,0,787.68,0,767.9314286,740.52
15,12,2,6,2,1,6.12E-17,0.974927912,-0.222520934,0,6.2,61.1,2.3,46.335018,6.791208114,776.16,0,762.84,0,785.7771429,768.96
15,12,2,7,2,0.965925826,-0.258819045,0.974927912,-0.222520934,0,6.2,81.8,2.6,44.645484,6.589500499,1051.92,0,878.4,0,956.8285714,966.24
15,12,2,8,2,0.866025404,-0.5,0.974927912,-0.222520934,0,5.8,90.3,2.3,43.270126,6.361399167,1129.32,0,1016.28,0,1039.834286,1088.64
15,12,2,9,2,0.707106781,-0.707106781,0.974927912,-0.222520934,0,5.8,92.9,2.5,43.047618,6.22221541,1343.16,0,1226.88,0,1287.308571,1348.92
15,12,2,10,2,0.5,-0.866025404,0.974927912,-0.222520934,0,6.4,94.8,2.1,43.934128,7.151935242,1307.88,0,1273.32,0,1280.365714,1323.36
15,12,2,11,2,0.258819045,-0.965925826,0.974927912,-0.222520934,0,8.3,99.9,3.9,46.946083,8.233896575,1347.12,0,1337.04,0,1330.097143,1364.76
15,12,2,12,2,1.22E-16,-1,0.974927912,-0.222520934,0,8.4,95.8,2.1,47.371328,9.287887571,1385.28,0,1343.52,0,1329.171429,1431.36
15,12,2,13,2,-0.258819045,-0.965925826,0.974927912,-0.222520934,0,7.9,94.7,2.9,46.563387,8.262269134,1280.88,0,1371.6,0,1343.005714,1348.56
15,12,2,14,2,-0.5,-0.866025404,0.974927912,-0.222520934,0,7.9,95.1,1.9,46.537471,8.901255581,1330.92,0,1302.48,0,1330.302857,1474.56
15,12,2,15,2,-0.707106781,-0.707106781,0.974927912,-0.222520934,0,8.2,86.3,4.2,47.606934,8.002052423,1256.4,0,1277.64,0,1262.571429,1269
15,12,2,16,2,-0.866025404,-0.5,0.974927912,-0.222520934,0,8.2,78.2,3.9,48.107676,8.122450365,1264.32,0,1193.4,0,1251.72,1346.04
15,12,2,17,2,-0.965925826,-0.258819045,0.974927912,-0.222520934,0,7.6,71.7,4.5,47.597608,7.21314661,1272.96,0,1245.24,0,1271.108571,1273.32
15,12,2,18,2,-1,-1.84E-16,0.974927912,-0.222520934,0,6.4,65.5,5.2,46.26758,5.59915098,1307.88,0,1181.52,0,1271.108571,1265.04
15,12,2,19,2,-0.965925826,0.258819045,0.974927912,-0.222520934,0,5.6,62.1,5.4,45.398524,4.616860557,1346.76,0,1163.88,0,1308.034286,1309.32
15,12,2,20,2,-0.866025404,0.5,0.974927912,-0.222520934,0,4.5,54.3,4.3,44.599165,3.811296854,1176.12,0,1222.92,0,1239.84,1264.32
15,12,2,21,2,-0.707106781,0.707106781,0.974927912,-0.222520934,0,4,54.5,3.5,43.9047,3.65051136,1258.2,0,1217.88,0,1240.354286,1199.16
15,12,2,22,2,-0.5,0.866025404,0.974927912,-0.222520934,0,4,56.1,3.5,43.73926,3.65051136,1237.68,0,1214.28,0,1235.314286,1303.92
15,12,2,23,2,-0.258819045,0.965925826,0.974927912,-0.222520934,0,3.2,69.2,6.7,41.188656,1.414339159,976.32,0,1074.96,0,1057.32,1013.4
15,12,3,0,3,0,1,0.433883739,-0.900968868,0,3.3,57.6,3.8,42.617992,2.71346809,1023.48,0,1004.4,0,1039.628571,1083.24
15,12,3,1,3,0.258819045,0.965925826,0.433883739,-0.900968868,0,1.9,81.1,4,37.767191,1.047761478,1008.36,0,972.36,0,991.5942857,1005.12
15,12,3,2,3,0.5,0.866025404,0.433883739,-0.900968868,0,1.8,70.9,4,38.882738,0.936115172,930.24,0,903.24,0,930.0342857,903.96
15,12,3,3,3,0.707106781,0.707106781,0.433883739,-0.900968868,0,1,81,2.6,36.3289,0.955317361,827.64,0,857.52,0,843.5828571,836.28
15,12,3,4,3,0.866025404,0.5,0.433883739,-0.900968868,0,0.4,79.2,4.2,35.612032,-0.736615771,745.92,0,815.4,0,800.8457143,779.04
15,12,3,5,3,0.965925826,0.258819045,0.433883739,-0.900968868,0,0.3,81.7,3.4,35.102549,-0.378073554,740.52,0,798.84,0,778.68,836.64
15,12,3,6,3,1,6.12E-17,0.433883739,-0.900968868,0,0,87.6,2.5,33.7732,-0.045303219,768.96,0,787.32,0,787.68,785.16
15,12,3,7,3,0.965925826,-0.258819045,0.433883739,-0.900968868,0,-0.1,94.1,2.4,32.669541,-0.067355776,966.24,0,922.68,0,972.7714286,1000.08
15,12,3,8,3,0.866025404,-0.5,0.433883739,-0.900968868,0,0.1,91.9,3.2,33.330281,-0.465796839,1088.64,0,1047.24,0,1058.297143,1046.88
15,12,3,9,3,0.707106781,-0.707106781,0.433883739,-0.900968868,0,-0.1,94.5,2.2,32.611945,0.114104918,1348.92,0,1343.52,0,1315.388571,1368.36
15,12,3,10,3,0.5,-0.866025404,0.433883739,-0.900968868,0,0.1,93.7,2.9,33.074663,-0.252520065,1323.36,0,1325.88,0,1299.291429,1318.32
15,12,3,11,3,0.258819045,-0.965925826,0.433883739,-0.900968868,0,-0.2,96.4,1.9,32.161928,0.308099036,1364.76,0,1379.52,0,1348.2,1472.76
15,12,3,12,3,1.22E-16,-1,0.433883739,-0.900968868,0,0.3,92.4,2.7,33.604228,0.117468564,1431.36,0,1356.12,0,1364.297143,1433.88
15,12,3,13,3,-0.258819045,-0.965925826,0.433883739,-0.900968868,0,0.7,79.4,5.9,36.063042,-1.180413521,1348.56,0,1467,0,1355.348571,1477.08
15,12,3,14,3,-0.5,-0.866025404,0.433883739,-0.900968868,0,1,80.5,3.3,36.39545,0.458156654,1474.56,0,1444.32,0,1371.908571,1487.52
15,12,3,15,3,-0.707106781,-0.707106781,0.433883739,-0.900968868,0,0.7,80.2,3.7,35.954186,-0.120341104,1269,0,1311.84,0,1278.205714,1368
15,12,3,16,3,-0.866025404,-0.5,0.433883739,-0.900968868,0,-0.1,69.4,5.6,36.226094,-1.972960747,1346.04,0,1368.72,0,1276.611429,1341.72
15,12,3,17,3,-0.965925826,-0.258819045,0.433883739,-0.900968868,0,-0.5,66.1,6.5,36.115505,-2.798266495,1273.32,0,1338.12,0,1283.965714,1397.52
15,12,3,18,3,-1,-1.84E-16,0.433883739,-0.900968868,0,-1.7,76.4,5.5,32.711988,-3.757427947,1265.04,0,1333.8,0,1286.022857,1425.24
15,12,3,19,3,-0.965925826,0.258819045,0.433883739,-0.900968868,0,-1.8,62.2,6.3,34.838996,-4.220327429,1309.32,0,1456.92,0,1324.337143,1423.44
15,12,3,20,3,-0.866025404,0.5,0.433883739,-0.900968868,0,-2.9,67.3,6.3,32.394917,-5.4894821,1264.32,0,1356.84,0,1260.411429,1418.4
15,12,3,21,3,-0.707106781,0.707106781,0.433883739,-0.900968868,0,-2.9,62.7,4.8,33.184783,-4.773894242,1199.16,0,1312.92,0,1247.811429,1316.52
15,12,3,22,3,-0.5,0.866025404,0.433883739,-0.900968868,0,-3,62.6,5.3,33.05898,-5.144977375,1303.92,0,1375.92,0,1266.171429,1268.64
15,12,3,23,3,-0.258819045,0.965925826,0.433883739,-0.900968868,0,-3.1,63.4,6.2,32.777054,-5.676993165,1013.4,0,1190.88,0,1062.205714,1270.08
15,12,4,0,4,0,1,-0.433883739,-0.900968868,0,-3.2,58.6,4.6,33.471752,-5.00298731,1083.24,0,1174.68,0,1054.028571,1188.36
15,12,4,1,4,0.258819045,0.965925826,-0.433883739,-0.900968868,0,-3.6,57.2,4.2,33.165792,-5.217984076,1005.12,0,1135.8,0,1003.011429,1156.32
15,12,4,2,4,0.5,0.866025404,-0.433883739,-0.900968868,0,-3.8,60.9,3.2,32.222242,-4.752299148,903.96,0,1072.44,0,938.0571429,1025.28
15,12,4,3,4,0.707106781,0.707106781,-0.433883739,-0.900968868,0,-3.9,63.6,2.9,31.590604,-4.619078629,836.28,0,1008.72,0,861.84,1005.84
15,12,4,4,4,0.866025404,0.5,-0.433883739,-0.900968868,0,-4,66,3.7,31.0084,-5.338879494,779.04,0,941.04,0,809.64,983.88
15,12,4,5,4,0.965925826,0.258819045,-0.433883739,-0.900968868,0,-4.2,70.8,3.5,29.829736,-5.41869136,836.64,0,840.24,0,794.7771429,889.2
15,12,4,6,4,1,6.12E-17,-0.433883739,-0.900968868,0,-4.1,68.7,3.1,30.366367,-5.002713271,785.16,0,922.68,0,798.2742857,959.04
15,12,4,7,4,0.965925826,-0.258819045,-0.433883739,-0.900968868,0,-4.3,71.7,1.6,29.511631,-3.648558502,1000.08,0,1111.68,0,987.1714286,1182.6
15,12,4,8,4,0.866025404,-0.5,-0.433883739,-0.900968868,0,-4.3,71.1,1.8,29.622973,-3.916722572,1046.88,0,1132.92,0,1069.971429,1293.12
15,12,4,9,4,0.707106781,-0.707106781,-0.433883739,-0.900968868,0,-2.9,62.9,2.3,33.150441,-2.986945431,1368.36,0,1387.08,0,1327.114286,1386.72
15,12,4,10,4,0.5,-0.866025404,-0.433883739,-0.900968868,0,-1.6,59.4,1.9,35.568904,-1.177137898,1318.32,0,1375.56,0,1320.634286,1450.08
15,12,4,11,4,0.258819045,-0.965925826,-0.433883739,-0.900968868,0,0.4,52.2,1.3,39.366112,1.676546768,1472.76,0,1415.52,0,1378.08,1515.96
15,12,4,12,4,1.22E-16,-1,-0.433883739,-0.900968868,0,1.7,51.1,4.2,41.229713,0.719828928,1433.88,0,1456.92,0,1397.828571,1513.44
15,12,4,13,4,-0.258819045,-0.965925826,-0.433883739,-0.900968868,0,2.6,52.2,3.4,42.285028,2.160570811,1477.08,0,1463.4,0,1396.542857,1461.6
15,12,4,14,4,-0.5,-0.866025404,-0.433883739,-0.900968868,0,2,58.4,3.7,40.72512,1.323084408,1487.52,0,1457.28,0,1405.131429,1474.2
15,12,4,15,4,-0.707106781,-0.707106781,-0.433883739,-0.900968868,0,2.6,59.4,4,41.440756,1.829285622,1368,0,1393.2,0,1299.548571,1311.84
15,12,4,16,4,-0.866025404,-0.5,-0.433883739,-0.900968868,0,2.7,62.5,3.8,41.220125,2.046017554,1341.72,0,1361.16,0,1300.628571,1440
15,12,4,17,4,-0.965925826,-0.258819045,-0.433883739,-0.900968868,0,2.3,62.2,4.6,40.684694,1.199121045,1397.52,0,1417.68,0,1314.668571,1487.52
15,12,4,18,4,-1,-1.84E-16,-0.433883739,-0.900968868,0,1.7,67.2,3.1,39.198376,1.358049192,1425.24,0,1416.96,0,1317.137143,1441.44
15,12,4,19,4,-0.965925826,0.258819045,-0.433883739,-0.900968868,0,1.4,66.2,1.6,38.884932,2.330552251,1423.44,0,1424.88,0,1355.914286,1427.4
15,12,4,20,4,-0.866025404,0.5,-0.433883739,-0.900968868,0,1,67.1,2.4,38.17899,1.118023769,1418.4,0,1357.2,0,1299.445714,1271.52
15,12,4,21,4,-0.707106781,0.707106781,-0.433883739,-0.900968868,0,0.5,68.2,1.6,37.28999,1.386482132,1316.52,0,1328.04,0,1269.72,1353.6
15,12,4,22,4,-0.5,0.866025404,-0.433883739,-0.900968868,0,0.3,67.5,0.5,37.090975,3.236478176,1268.64,0,1208.16,0,1273.011429,1265.76
15,12,4,23,4,-0.258819045,0.965925826,-0.433883739,-0.900968868,0,0.6,66.7,0.5,37.644098,3.529391408,1270.08,0,1123.92,0,1104.634286,995.04
15,12,5,0,5,0,1,-0.974927912,-0.222520934,1,0.9,69.7,1.4,37.682927,2.057051107,1188.36,0,1103.4,1,904.8342857,1049.76
15,12,5,1,5,0.258819045,0.965925826,-0.974927912,-0.222520934,1,1.3,68.2,1.7,38.478134,2.111591711,1156.32,0,1105.56,1,885.9214286,1021.68
15,12,5,2,5,0.5,0.866025404,-0.974927912,-0.222520934,1,1.4,72.6,1.3,38.058436,2.711545449,1025.28,0,1022.76,1,831.8057143,987.12
15,12,5,3,5,0.707106781,0.707106781,-0.974927912,-0.222520934,1,2.2,71.7,1.9,39.390526,2.854219494,1005.84,0,909.36,1,783.6171429,801.36
15,12,5,4,5,0.866025404,0.5,-0.974927912,-0.222520934,1,2.8,70.1,2.7,40.486872,2.833205921,983.88,0,864,1,723.1885714,910.44
15,12,5,5,5,0.965925826,0.258819045,-0.974927912,-0.222520934,1,3,71.3,0.9,40.65171,4.974181176,889.2,0,892.44,1,716.04,782.28
15,12,5,6,5,1,6.12E-17,-0.974927912,-0.222520934,1,3.2,69.5,1.6,41.15526,4.218692489,959.04,0,838.8,1,709.9714286,900.36
15,12,5,7,5,0.965925826,-0.258819045,-0.974927912,-0.222520934,1,2.9,74.7,2.9,40.111537,2.804070929,1182.6,0,981.72,1,779.4514286,1023.12
15,12,5,8,5,0.866025404,-0.5,-0.974927912,-0.222520934,1,3,69.8,3.6,40.82166,2.488313208,1293.12,0,1100.16,1,826.2,1062.72
15,12,5,9,5,0.707106781,-0.707106781,-0.974927912,-0.222520934,1,3.7,64.2,3.3,42.468046,3.43209978,1386.72,0,1161.72,1,893.52,1334.88
15,12,5,10,5,0.5,-0.866025404,-0.974927912,-0.222520934,1,4.7,55.3,5.4,44.772209,3.590132087,1450.08,0,1167.84,1,852.84,1187.64
15,12,5,11,5,0.258819045,-0.965925826,-0.974927912,-0.222520934,1,5.5,50.8,4.1,46.25666,5.02161815,1515.96,0,1184.04,1,870.9428571,1277.28
15,12,5,12,5,1.22E-16,-1,-0.974927912,-0.222520934,1,5.6,35.7,4.5,47.710108,4.961388151,1513.44,0,1172.16,1,905.5028571,1264.68
15,12,5,13,5,-0.258819045,-0.965925826,-0.974927912,-0.222520934,1,6.7,25.7,3.8,49.756581,6.495687795,1461.6,0,1180.44,1,895.4742857,1256.76
15,12,5,14,5,-0.5,-0.866025404,-0.974927912,-0.222520934,1,6.4,26.8,5.6,49.349648,5.461999185,1474.2,0,1082.16,1,856.2342857,1151.64
15,12,5,15,5,-0.707106781,-0.707106781,-0.974927912,-0.222520934,1,6.6,32.8,4.2,49.098752,6.209505101,1311.84,0,1014.48,1,847.1314286,1041.48
15,12,5,16,5,-0.866025404,-0.5,-0.974927912,-0.222520934,1,5.8,33.9,3.8,48.096838,5.49451199,1440,0,982.08,1,837.9771429,1016.28
15,12,5,17,5,-0.965925826,-0.258819045,-0.974927912,-0.222520934,1,4.6,37.3,3.7,46.390742,4.209935432,1487.52,0,894.24,1,869.1428571,1112.04
15,12,5,18,5,-1,-1.84E-16,-0.974927912,-0.222520934,1,3.8,41.6,3.6,44.994192,3.374864463,1441.44,0,1076.76,1,973.1314286,1129.32
15,12,5,19,5,-0.965925826,0.258819045,-0.974927912,-0.222520934,1,3.3,40.9,4.2,44.460503,2.51237625,1427.4,0,1117.8,1,1069.148571,1262.88
15,12,5,20,5,-0.866025404,0.5,-0.974927912,-0.222520934,1,2.4,45.4,3.4,42.830504,1.939819127,1271.52,0,1051.92,1,1004.811429,1206.72
15,12,5,21,5,-0.707106781,0.707106781,-0.974927912,-0.222520934,1,1.5,48.8,3.1,41.26128,1.138712556,1353.6,0,1055.52,1,1012.062857,1093.68
15,12,5,22,5,-0.5,0.866025404,-0.974927912,-0.222520934,1,1,48.8,4.2,40.61472,-0.064410525,1265.76,0,981,1,993.2914286,1144.08
15,12,5,23,5,-0.258819045,0.965925826,-0.974927912,-0.222520934,1,0.7,47.8,2.3,40.362854,0.881335092,995.04,0,976.32,1,934.6114286,975.6
15,12,6,0,6,0,1,-0.781831482,0.623489802,1,0.6,44.7,3.1,40.659418,0.151697691,1049.76,1,962.64,1,937.8,1082.52
15,12,6,1,6,0.258819045,0.965925826,-0.781831482,0.623489802,1,0,47,0.3,39.579,3.742223771,1021.68,1,935.64,1,910.6071429,960.12
15,12,6,2,6,0.5,0.866025404,-0.781831482,0.623489802,1,-0.3,44.6,0.2,39.546738,4.052892137,987.12,1,879.48,1,868.8857143,1054.44
15,12,6,3,6,0.707106781,0.707106781,-0.781831482,0.623489802,1,-0.8,51.7,0.9,37.849436,1.130967757,801.36,1,833.76,1,788.2457143,951.84
15,12,6,4,6,0.866025404,0.5,-0.781831482,0.623489802,1,-1.1,50.3,1.1,37.668333,0.448780824,910.44,1,759.24,1,760.68,904.32
15,12,6,5,6,0.965925826,0.258819045,-0.781831482,0.623489802,1,-1.4,51.3,0,37.119082,12.2499,782.28,1,808.2,1,734.8628571,883.8
15,12,6,6,6,1,6.12E-17,-0.781831482,0.623489802,1,-1.6,61.1,1.5,35.298876,-0.683395103,900.36,1,734.4,1,737.0228571,924.84
15,12,6,7,6,0.965925826,-0.258819045,-0.781831482,0.623489802,1,-1.7,55.5,0.8,36.052435,0.441822593,1023.12,1,761.76,1,831.4971429,896.04
15,12,6,8,6,0.866025404,-0.5,-0.781831482,0.623489802,1,-2,60.1,0.4,34.89572,1.372622873,1062.72,1,851.04,1,886.4228571,946.8
15,12,6,9,6,0.707106781,-0.707106781,-0.781831482,0.623489802,1,-1.8,58.7,1.2,35.401866,-0.440090855,1334.88,1,900.72,1,984.24,1135.8
15,12,6,10,6,0.5,-0.866025404,-0.781831482,0.623489802,1,0.1,48.3,1.7,39.521917,0.84783166,1187.64,1,850.32,1,917.0228571,951.48
15,12,6,11,6,0.258819045,-0.965925826,-0.781831482,0.623489802,1,3,38.3,1.8,44.39061,3.80009953,1277.28,1,945.36,1,947.5714286,1100.16
15,12,6,12,6,1.22E-16,-1,-0.781831482,0.623489802,1,4.3,32.4,1.9,46.529068,5.082074894,1264.68,1,977.04,1,972.8742857,1062.72
15,12,6,13,6,-0.258819045,-0.965925826,-0.781831482,0.623489802,1,5,31.6,1.9,47.3954,5.824693361,1256.76,1,959.04,1,965.0057143,1103.4
15,12,6,14,6,-0.5,-0.866025404,-0.781831482,0.623489802,1,4.9,31.7,1.3,47.273667,6.33404083,1151.64,1,986.4,1,907.8171429,1074.24
15,12,6,15,6,-0.707106781,-0.707106781,-0.781831482,0.623489802,1,6.9,24.4,1.5,50.066564,8.195495957,1041.48,1,971.28,1,877.5257143,986.04
15,12,6,16,6,-0.866025404,-0.5,-0.781831482,0.623489802,1,7.6,24.5,0.8,50.79588,9.779892161,1016.28,1,942.48,1,878.4,1013.76
15,12,6,17,6,-0.965925826,-0.258819045,-0.781831482,0.623489802,1,5.1,29.9,1.9,47.664951,5.930781713,1112.04,1,945,1,900.8742857,1027.08
15,12,6,18,6,-1,-1.84E-16,-0.781831482,0.623489802,1,3.6,34.8,0.6,45.479872,6.195107172,1129.32,1,1100.16,1,1011.651429,1159.92
15,12,6,19,6,-0.965925826,0.258819045,-0.781831482,0.623489802,1,2.4,38.6,1.9,43.641336,3.066396198,1262.88,1,1129.68,1,1128.908571,1251.72
15,12,6,20,6,-0.866025404,0.5,-0.781831482,0.623489802,1,1.4,48.6,1.6,41.157796,2.330552251,1206.72,1,1096.56,1,1051.765714,1227.6
15,12,6,21,6,-0.707106781,0.707106781,-0.781831482,0.623489802,1,0.8,51.3,2.1,40.018396,1.17126872,1093.68,1,1065.96,1,1024.457143,1154.88
15,12,6,22,6,-0.5,0.866025404,-0.781831482,0.623489802,1,0,50.8,0.9,39.0356,1.940065319,1144.08,1,1087.56,1,1025.125714,1179.72
15,12,6,23,6,-0.258819045,0.965925826,-0.781831482,0.623489802,1,-0.6,56.2,1,37.443572,1.1392,975.6,1,1050.48,1,942.6857143,1125.72
15,12,7,0,0,0,1,0,1,0,-0.9,57.1,1.2,36.896939,0.486672299,1082.52,1,1020.24,0,1077.12,1087.56
15,12,7,1,0,0.258819045,0.965925826,0,1,0,-1.4,60.1,0.1,35.738714,3.999746489,960.12,1,974.52,0,1036.08,1034.64
15,12,7,2,0,0.5,0.866025404,0,1,0,-1.8,63.8,0.7,34.581684,0.58788468,1054.44,1,927.72,0,955.7485714,1101.24
15,12,7,3,0,0.707106781,0.707106781,0,1,0,-2.1,59.4,0.8,34.869874,0.040185192,951.84,1,866.88,0,895.9885714,950.4
15,12,7,4,0,0.866025404,0.5,0,1,0,-2.3,62.3,0.6,34.109529,0.372502166,904.32,1,829.08,0,847.4914286,903.6
15,12,7,5,0,0.965925826,0.258819045,0,1,0,-2.8,65.3,0.9,32.883984,-0.891776149,883.8,1,825.48,0,809.28,862.92
15,12,7,6,0,1,6.12E-17,0,1,0,-3.1,66.2,0.9,32.290722,-1.195187734,924.84,1,784.8,0,826.3028571,857.52
15,12,7,7,0,0.965925826,-0.258819045,0,1,0,-3.4,70.2,1,31.144468,-1.7112,896.04,1,979.2,0,1030.628571,1111.68
15,12,7,8,0,0.866025404,-0.5,0,1,0,-3.3,71.1,1.4,31.136863,-2.310658385,946.8,1,1028.52,0,1109.52,1143
15,12,7,9,0,0.707106781,-0.707106781,0,1,0,-1.7,59.6,1.1,35.397132,-0.165674866,1135.8,1,1271.88,0,1349.948571,1373.04
15,12,7,10,0,0.5,-0.866025404,0,1,0,1.4,50,2.1,40.977,1.812054419,951.48,1,1320.12,0,1345.885714,1347.84
15,12,7,11,0,0.258819045,-0.965925826,0,1,0,3.4,41.9,1.1,44.472654,5.057198497,1100.16,1,1329.84,0,1403.64,1379.88
15,12,7,12,0,1.22E-16,-1,0,1,0,5.9,41.7,2.2,47.551597,6.541975571,1062.72,1,1377.72,0,1422.102857,1398.24
15,12,7,13,0,-0.258819045,-0.965925826,0,1,0,5.2,44.9,3.8,46.402752,4.827061454,1103.4,1,1367.28,0,1409.4,1396.8
15,12,7,14,0,-0.5,-0.866025404,0,1,0,5.5,40.3,3.7,47.186435,5.209230017,1074.24,1,1338.84,0,1429.662857,1339.2
15,12,7,15,0,-0.707106781,-0.707106781,0,1,0,6.4,37.3,2.5,48.513428,6.870579406,986.04,1,1220.76,0,1304.434286,1254.96
15,12,7,16,0,-0.866025404,-0.5,0,1,0,6.1,40.4,2.5,47.903556,6.546397408,1013.76,1,1229.04,0,1335.857143,1278.72
15,12,7,17,0,-0.965925826,-0.258819045,0,1,0,4.8,45.5,2.3,45.84366,5.286876799,1027.08,1,1257.84,0,1349.28,1290.24
15,12,7,18,0,-1,-1.84E-16,0,1,0,4,46.2,2.2,44.76292,4.506483198,1159.92,1,1289.52,0,1354.268571,1380.24
15,12,7,19,0,-0.965925826,0.258819045,0,1,0,3.7,46.7,2.7,44.329521,3.810871369,1251.72,1,1366.2,0,1393.56,1248.48
15,12,7,20,0,-0.866025404,0.5,0,1,0,3.5,46.9,1.9,44.053385,4.233368075,1227.6,1,1300.32,0,1306.388571,1346.04
15,12,7,21,0,-0.707106781,0.707106781,0,1,0,3.4,45.5,1,44.07903,5.2112,1154.88,1,1255.32,0,1289.108571,1254.6
15,12,7,22,0,-0.5,0.866025404,0,1,0,3,47.6,1.4,43.33692,4.240905853,1179.72,1,1302.48,0,1280.365714,1273.68
15,12,7,23,0,-0.258819045,0.965925826,0,1,0,2.8,47.2,1.4,43.126784,4.032919686,1125.72,1,1082.88,0,1093.217143,1098.72
15,12,8,0,1,0,1,0.781831482,0.623489802,0,2.1,52.7,0.3,41.560533,5.734128862,1087.56,0,1045.44,0,1089,1060.2
15,12,8,1,1,0.258819045,0.965925826,0.781831482,0.623489802,0,1.2,57,0.7,39.79816,3.575902934,1034.64,0,1000.08,0,1044.977143,929.52
15,12,8,2,1,0.5,0.866025404,0.781831482,0.623489802,0,0.7,61,0.6,38.56673,3.333148779,1101.24,0,927.36,0,984.0342857,952.2
15,12,8,3,1,0.707106781,0.707106781,0.781831482,0.623489802,0,0.3,64.2,0.6,37.553074,2.938395897,950.4,0,869.04,0,909.2571429,938.16
15,12,8,4,1,0.866025404,0.5,0.781831482,0.623489802,0,0,63.7,1.1,37.1909,1.575282921,903.6,0,838.08,0,860.0914286,825.84
15,12,8,5,1,0.965925826,0.258819045,0.781831482,0.623489802,0,-0.3,67.5,1.4,36.204025,0.809134109,862.92,0,734.04,0,818.4342857,836.64
