Year,Month,Day,Hour,Actual,Predict
18,3,8,1,1207.44,1207.531065791317
18,3,8,2,1124.28,1124.2747646540074
18,3,8,3,1091.52,1091.5088350970389
18,3,8,4,1022.4,1022.8147666543318
18,3,8,5,939.6,939.4113242531574
18,3,8,6,1063.08,1063.042074988794
18,3,8,7,1200.24,1200.4672642949715
18,3,8,8,1308.6,1308.4261829720979
18,3,8,9,1594.44,1596.1573896488899
18,3,8,10,1663.2,1659.6713328242786
18,3,8,11,1692.72,1692.7927398098323
18,3,8,12,1665.72,1666.3451444534592
18,3,8,13,1587.96,1587.6865687042211
18,3,8,14,1559.16,1557.0053326310206
18,3,8,15,1525.68,1525.64423013882
18,3,8,16,1605.24,1605.2632329797643
18,3,8,17,1621.44,1621.0070469996845
18,3,8,18,1562.04,1562.1638605195963
18,3,8,19,1475.28,1475.1600386197254
18,3,8,20,1378.44,1378.1663927703694
18,3,8,21,1387.08,1387.1112445405936
18,3,8,22,1348.56,1348.282435145056
18,3,8,23,1237.68,1237.6818564713935
18,3,9,0,1209.6,1209.767513163669
18,3,9,1,1151.64,1151.5970838880319
18,3,9,2,1113.12,1112.9702851223585
18,3,9,3,1073.88,1073.8743700310558
18,3,9,4,969.12,969.0257609717768
18,3,9,5,927.72,927.885821109715
18,3,9,6,1082.16,1082.0341565199506
18,3,9,7,1165.68,1165.6707758795517
18,3,9,8,1266.48,1266.5072448283502
18,3,9,9,1503.0,1503.334918417361
18,3,9,10,1451.52,1451.3266072127828
18,3,9,11,1542.6,1543.1422202192578
18,3,9,12,1595.52,1595.8958811558969
18,3,9,13,1513.08,1513.7902383335115
18,3,9,14,1577.88,1579.0355903182324
18,3,9,15,1500.84,1499.9788479141307
18,3,9,16,1467.36,1467.3049428721683
18,3,9,17,1457.64,1457.73283933456
18,3,9,18,1437.12,1437.5341876305815
18,3,9,19,1384.2,1384.2508024689453
18,3,9,20,1341.0,1340.5387676931193
18,3,9,21,1333.08,1333.0503171460166
18,3,9,22,1270.8,1271.1538098071867
18,3,9,23,1179.36,1178.7676233794673
18,3,10,0,1135.44,1135.6019938560053
18,3,10,1,1123.2,1123.1787541882834
18,3,10,2,1065.6,1065.7240236564196
18,3,10,3,1022.04,1021.7409270316409
18,3,10,4,986.4,986.1581155511192
18,3,10,5,982.8,982.579107655955
18,3,10,6,993.6,993.3063825970531
18,3,10,7,1038.6,1038.571066056496
18,3,10,8,1147.32,1147.3017033951514
18,3,10,9,1269.72,1269.776407271417
18,3,10,10,1259.28,1259.293306132847
18,3,10,11,1317.6,1317.8122146266912
18,3,10,12,1283.76,1283.8328292060041
18,3,10,13,1378.8,1379.0400879432186
18,3,10,14,1161.0,1161.2688765933822
18,3,10,15,1131.12,1131.1384841024453
18,3,10,16,1135.8,1135.825202485316
18,3,10,17,1090.08,1090.092566370425
18,3,10,18,1089.72,1089.7244234670327
18,3,10,19,1151.28,1151.3504830962438
18,3,10,20,1156.32,1156.3229865491508
18,3,10,21,1148.4,1148.4610321140194
18,3,10,22,1209.24,1209.0092800826617
18,3,10,23,1144.8,1144.7991199984226
18,3,11,0,1121.4,1121.3018144209118
18,3,11,1,1094.4,1094.4020070212057
18,3,11,2,1048.32,1048.563950668396
18,3,11,3,1011.96,1012.0348172735355
18,3,11,4,925.56,925.9197848124963
18,3,11,5,956.88,956.9192417271167
18,3,11,6,896.04,895.9636728106414
18,3,11,7,964.8,964.7959262317731
18,3,11,8,958.32,958.3510418877198
18,3,11,9,986.76,986.8460222408506
18,3,11,10,1018.8,1018.8316084365806
18,3,11,11,1104.12,1103.735840250048
18,3,11,12,1069.56,1069.4326725521078
18,3,11,13,1083.6,1083.6664462118497
18,3,11,14,1167.12,1166.8057403104938
18,3,11,15,1151.64,1151.5894841925883
18,3,11,16,1147.68,1147.6666549666036
18,3,11,17,1104.48,1104.8074255453337
18,3,11,18,1144.44,1144.4276100319985
18,3,11,19,1191.6,1192.0129996786675
18,3,11,20,1144.8,1144.810058135506
18,3,11,21,1222.92,1222.9146399927192
18,3,11,22,1217.16,1217.1643821010389
18,3,11,23,1133.28,1133.365190524823
18,3,12,0,1179.72,1180.1704347662076
18,3,12,1,1145.52,1145.5211034750816
18,3,12,2,1093.32,1093.5020464093661
18,3,12,3,1027.44,1027.514779109907
18,3,12,4,920.16,919.7245401872282
18,3,12,5,938.88,939.0708056343578
18,3,12,6,1029.96,1030.4405523281118
18,3,12,7,1188.0,1188.1295363520233
18,3,12,8,1325.16,1325.40034094663
18,3,12,9,1488.24,1488.193781850791
18,3,12,10,1537.92,1537.086126093614
18,3,12,11,1572.48,1572.537796779378
18,3,12,12,1568.16,1565.7069859320563
18,3,12,13,1476.72,1475.9108294091134
18,3,12,14,1457.64,1457.6116945905255
18,3,12,15,1428.12,1428.456720642007
18,3,12,16,1382.04,1382.3315775041792
18,3,12,17,1395.72,1395.5829549188218
18,3,12,18,1353.96,1353.9695432030721
18,3,12,19,1268.28,1268.2798802967657
18,3,12,20,1415.52,1415.8276193369613
18,3,12,21,1375.2,1375.7462786417184
18,3,12,22,1403.28,1403.8825190271064
18,3,12,23,1222.56,1222.8456522269407
18,3,13,0,1188.0,1188.137839526916
18,3,13,1,1146.6,1146.9480663976294
18,3,13,2,1047.24,1047.2477550229348
18,3,13,3,952.92,952.4147621638217
18,3,13,4,912.96,912.9198535974201
18,3,13,5,913.68,914.0411032927902
18,3,13,6,918.72,918.6418346702751
18,3,13,7,1159.56,1159.5372150301623
18,3,13,8,1212.12,1212.4699052507976
18,3,13,9,1461.6,1461.7545373406538
18,3,13,10,1510.56,1509.4531116041019
18,3,13,11,1535.4,1535.45454017942
18,3,13,12,1494.72,1495.2794461736507
18,3,13,13,1460.88,1460.970539049224
18,3,13,14,1414.8,1414.8366355478138
18,3,13,15,1407.96,1407.931833184359
18,3,13,16,1372.68,1372.6280094285435
18,3,13,17,1381.32,1381.332378882385
18,3,13,18,1373.76,1373.7860154395469
18,3,13,19,1352.16,1352.1066870272177
18,3,13,20,1423.08,1423.3953147370933
18,3,13,21,1420.2,1420.3466128798943
18,3,13,22,1398.24,1398.3985487153645
18,3,13,23,1239.12,1239.1215729725718
18,3,14,0,1155.24,1155.1373889071078
18,3,14,1,1093.32,1093.5176577040938
18,3,14,2,1026.36,1026.3631652184977
18,3,14,3,974.52,974.5586739769464
18,3,14,4,913.32,912.9205196583479
18,3,14,5,893.52,893.5071792141345
18,3,14,6,905.4,905.5079704427076
18,3,14,7,1086.12,1086.1398800017032
18,3,14,8,1198.08,1197.822827198068
18,3,14,9,1475.64,1475.1532296694913
18,3,14,10,1471.32,1471.622826761188
18,3,14,11,1497.6,1497.600214210349
18,3,14,12,1500.48,1500.008363629729
18,3,14,13,1419.84,1419.911110172596
18,3,14,14,1487.16,1486.8117715582257
18,3,14,15,1400.04,1400.334873342107
18,3,14,16,1420.92,1421.078665354031
18,3,14,17,1402.2,1402.0313107050868
18,3,14,18,1400.4,1400.3834676196882
18,3,14,19,1395.36,1395.2231865430497
18,3,14,20,1416.24,1416.156324712178
18,3,14,21,1415.52,1415.8299192545776
18,3,14,22,1407.24,1407.2588177417244
18,3,14,23,1240.92,1240.9214626217904
18,3,15,0,1173.96,1173.9778256996594
18,3,15,1,1081.44,1081.8070833528361
18,3,15,2,1039.32,1039.2506406229866
18,3,15,3,952.56,952.4016150248722
18,3,15,4,887.76,888.0270097097882
18,3,15,5,918.36,918.4529144130371
18,3,15,6,919.08,919.1566423936612
18,3,15,7,1085.76,1086.0010251955466
18,3,15,8,1143.36,1143.3718883858066
18,3,15,9,1423.44,1423.4094981955686
18,3,15,10,1479.24,1479.814528881417
18,3,15,11,1499.76,1499.826423040099
18,3,15,12,1492.92,1492.0574292410724
18,3,15,13,1445.4,1445.4868900515796
18,3,15,14,1510.2,1509.5502860695456
18,3,15,15,1471.68,1471.6408418931023
18,3,15,16,1499.4,1499.1668042236436
18,3,15,17,1467.0,1466.9232817203924
18,3,15,18,1406.16,1405.8082546927442
18,3,15,19,1335.96,1336.2075079872818
18,3,15,20,1332.0,1331.5814529059041
18,3,15,21,1312.92,1313.068849039222
18,3,15,22,1240.92,1240.9277181878604
18,3,15,23,1179.0,1178.7435274942306
18,3,16,0,1163.16,1163.1704811823959
18,3,16,1,1122.84,1122.4997802130356
18,3,16,2,1054.08,1054.124632598672
18,3,16,3,969.12,969.0416058934159
18,3,16,4,942.48,942.1180104910815
18,3,16,5,950.04,950.2621905509894
18,3,16,6,961.92,962.0895950190729
18,3,16,7,1055.88,1055.8687144915802
18,3,16,8,1175.76,1175.8409308571606
18,3,16,9,1397.88,1397.6737707463012
18,3,16,10,1433.52,1433.409828455604
18,3,16,11,1452.6,1453.012536176878
18,3,16,12,1454.76,1454.8166885547962
18,3,16,13,1384.56,1384.516784515487
18,3,16,14,1472.76,1472.787253925238
18,3,16,15,1413.72,1413.8327337842686
18,3,16,16,1402.56,1402.4979257590037
18,3,16,17,1371.96,1371.976957901428
18,3,16,18,1316.16,1316.120911198763
18,3,16,19,1222.2,1221.7492837069105
18,3,16,20,1371.24,1371.245263829027
18,3,16,21,1354.68,1354.765731558258
18,3,16,22,1355.04,1354.864212229237
18,3,16,23,1183.68,1183.5853938126636
18,3,17,0,1092.96,1093.4296627129697
18,3,17,1,1058.76,1058.6325014918773
18,3,17,2,1046.88,1047.1822753421832
18,3,17,3,943.92,943.5125062156427
18,3,17,4,875.52,875.4053765051183
18,3,17,5,961.56,961.4729830539643
18,3,17,6,935.28,935.2717787891844
18,3,17,7,1029.96,1030.4390259082977
18,3,17,8,1052.28,1052.5870294976764
18,3,17,9,1172.88,1173.3860583541184
18,3,17,10,1179.36,1178.7637419228145
18,3,17,11,1206.0,1206.1368998387509
18,3,17,12,1185.84,1186.0814135648304
18,3,17,13,1200.6,1200.6049737995536
18,3,17,14,1101.24,1101.1104749357567
18,3,17,15,1059.48,1059.8646665435226
18,3,17,16,1060.92,1060.9400426683026
18,3,17,17,1015.2,1015.1510868965909
18,3,17,18,1065.24,1065.738042928059
18,3,17,19,1037.88,1038.1398094205174
18,3,17,20,1088.28,1088.238297017431
18,3,17,21,1087.56,1087.524298300508
18,3,17,22,1113.48,1112.9805728861859
18,3,17,23,959.4,959.4174307198323
18,3,18,0,1029.96,1030.4412681071838
18,3,18,1,1042.56,1042.5666155275478
18,3,18,2,970.56,970.4229797474603
18,3,18,3,896.04,895.9747337244113
18,3,18,4,906.84,906.7958458330909
18,3,18,5,877.32,877.4380595897311
18,3,18,6,861.12,861.1209644857892
18,3,18,7,856.08,856.5579391822228
18,3,18,8,904.68,904.5605312795951
18,3,18,9,959.04,959.0513711186551
18,3,18,10,902.16,901.7861823444672
18,3,18,11,1032.84,1032.7950747625807
18,3,18,12,976.68,976.7678574686468
18,3,18,13,999.0,999.009084813631
18,3,18,14,1049.4,1049.436440305381
18,3,18,15,1050.84,1050.8497827001179
18,3,18,16,1053.72,1053.5824148090944
18,3,18,17,1030.68,1030.4764688464466
18,3,18,18,1038.6,1038.578178053256
18,3,18,19,1034.28,1034.8221588510894
18,3,18,20,1167.48,1167.9022440047254
18,3,18,21,1157.04,1157.2338842166873
18,3,18,22,1223.64,1223.7083871870218
18,3,18,23,1062.0,1061.5018488799312
18,3,19,0,1172.16,1172.169702692631
18,3,19,1,1120.68,1121.1415638059395
18,3,19,2,1064.16,1064.030345708615
18,3,19,3,974.88,974.8788341471355
18,3,19,4,862.92,862.9074050375559
18,3,19,5,876.6,876.4782647333154
18,3,19,6,958.32,958.3573861241714
18,3,19,7,1076.76,1077.0530722257133
18,3,19,8,1152.0,1152.0838605870606
18,3,19,9,1455.84,1455.7840627417131
18,3,19,10,1499.4,1499.145183809058
18,3,19,11,1535.4,1535.4196305162232
18,3,19,12,1519.2,1518.9809926598857
18,3,19,13,1465.92,1465.8463874938088
18,3,19,14,1518.84,1518.912072968027
18,3,19,15,1453.68,1453.4684664274762
18,3,19,16,1505.88,1505.7104305262947
18,3,19,17,1478.88,1478.990210784635
18,3,19,18,1468.44,1468.5332517582176
18,3,19,19,1409.4,1409.4109894826931
