Year,Month,Day,Hour,Actual,Predict
18,3,23,4,1047.6,1047.5606250000023
18,3,23,5,1014.48,1014.3787499999981
18,3,23,6,969.48,969.3328124999987
18,3,23,7,1143.36,1143.3346874999988
18,3,23,8,1218.6,1218.611250000002
18,3,23,9,1516.68,1516.7024999999974
18,3,23,10,1445.4,1445.4309374999975
18,3,23,11,1513.8,1513.7915624999998
18,3,23,12,1535.04,1535.0596875
18,3,23,13,1513.08,1513.1812499999996
18,3,23,14,1508.04,1508.0315624999994
18,3,23,15,1482.12,1481.9990625000003
18,3,23,16,1508.04,1508.0146874999991
18,3,23,17,1504.8,1504.7718749999985
18,3,23,18,1413.72,1413.7931249999992
18,3,23,19,1327.68,1327.7024999999965
18,3,23,20,1250.64,1250.631562500002
18,3,23,21,1324.44,1324.4512500000017
18,3,23,22,1240.56,1240.5543749999983
18,3,23,23,1106.64,1106.5921875000004
18,3,24,0,1107.36,1107.3824999999995
18,3,24,1,1068.84,1068.8484374999975
18,3,24,2,1024.92,1024.9199999999985
18,3,24,3,1043.64,1043.6399999999999
18,3,24,4,918.0,918.0
18,3,24,5,958.32,958.322812500003
18,3,24,6,938.88,938.8828125000015
18,3,24,7,1062.72,1062.7289843750007
18,3,24,8,1088.28,1088.2884374999992
18,3,24,9,1194.48,1194.4546874999996
18,3,24,10,1236.96,1236.974062500001
18,3,24,11,1288.8,1288.7521875000002
18,3,24,12,1265.04,1264.9471874999974
18,3,24,13,1216.08,1216.1221874999997
18,3,24,14,1113.12,1113.097499999998
18,3,24,15,1057.68,1057.716562499997
18,3,24,16,1035.72,1035.7453125000009
18,3,24,17,1058.4,1058.3324999999977
18,3,24,18,1005.48,1005.4687499999987
18,3,24,19,1079.64,1079.6400000000003
18,3,24,20,1098.36,1098.3599999999994
18,3,24,21,1186.2,1186.1943749999998
18,3,24,22,1140.48,1140.48
18,3,24,23,1160.64,1160.6371875000013
18,3,25,0,1067.4,1067.3803124999977
18,3,25,1,1102.32,1102.3228125000032
18,3,25,2,1059.12,1059.136874999998
18,3,25,3,957.96,957.9909375000026
18,3,25,4,999.72,999.734062500001
18,3,25,5,849.6,849.6056250000017
18,3,25,6,884.88,884.9306250000013
18,3,25,7,921.6,921.585937500002
18,3,25,8,927.72,927.770625000001
18,3,25,9,975.24,975.2428125000021
18,3,25,10,905.76,905.7403124999981
18,3,25,11,1005.12,1005.1199999999983
18,3,25,12,1008.0,1007.9971875
18,3,25,13,1033.2,1033.2028124999981
18,3,25,14,1042.2,1042.1774999999982
18,3,25,15,1053.0,1053.005625
18,3,25,16,1010.88,1010.8715625000018
18,3,25,17,967.68,967.6715624999973
18,3,25,18,987.12,987.1115624999983
18,3,25,19,1048.68,1048.6828124999972
18,3,25,20,1097.64,1097.6568750000006
18,3,25,21,1154.16,1154.219062500002
18,3,25,22,1153.08,1153.0771875
18,3,25,23,1055.88,1055.8603125000018
18,3,26,0,1140.48,1140.48
18,3,26,1,1094.04,1094.0428124999978
18,3,26,2,1046.16,1046.1571875000025
18,3,26,3,946.44,946.4400000000015
18,3,26,4,918.0,918.0028125
18,3,26,5,884.52,884.5284375000009
18,3,26,6,925.56,925.5403124999984
18,3,26,7,1084.68,1084.6831249999966
18,3,26,8,1213.56,1213.5881249999989
18,3,26,9,1433.16,1433.154375000002
18,3,26,10,1436.76,1436.841562499999
18,3,26,11,1481.76,1481.8190625
18,3,26,12,1472.4,1472.3859375
18,3,26,13,1440.36,1440.4499999999987
18,3,26,14,1398.6,1398.6646875000008
18,3,26,15,1413.0,1413.0365625000006
18,3,26,16,1391.4,1391.3690624999972
18,3,26,17,1380.24,1380.2315624999999
18,3,26,18,1343.88,1343.8828125000014
18,3,26,19,1273.68,1273.7193749999967
18,3,26,20,1303.56,1303.6415625000002
18,3,26,21,1326.6,1326.6253125000012
18,3,26,22,1271.88,1271.860312500002
18,3,26,23,1189.8,1189.8028125000003
18,3,27,0,1112.4,1112.3915624999975
18,3,27,1,1121.76,1121.7684374999988
